matrix,config,run_type,schedule,chunk,threads,L1_misses_val_mean,L1_misses_val_std,L1_misses_val_min,L1_misses_val_max,L1_percent_val_mean,L1_percent_val_std,L1_percent_val_min,L1_percent_val_max,LLC_misses_val_mean,LLC_misses_val_std,LLC_misses_val_min,LLC_misses_val_max,LLC_percent_val_mean,LLC_percent_val_std,LLC_percent_val_min,LLC_percent_val_max,repeat_count
nd24k,dynamic_c10000_t2,parallel,dynamic,10000.0,2.0,37046538.2,885442.7260395781,36346487.0,38497900.0,0.396,0.009660917830792941,0.39,0.41,194174.3,51560.29927085373,161462.0,287067.0,65.049,2.1713408555800497,63.22,69.57,10
nd24k,dynamic_c10000_t32,parallel,dynamic,10000.0,32.0,37361666.0,1007182.6897616716,36421120.0,38709993.0,0.398,0.010327955589886431,0.39,0.41,221868.5,59114.536703006575,170569.0,299770.0,64.55199999999999,3.1692648989947187,61.49,69.17,10
nd24k,dynamic_c10000_t4,parallel,dynamic,10000.0,4.0,38128143.5,856532.121064581,36340776.0,38811151.0,0.40499999999999997,0.00849836585598796,0.39,0.41,263156.5,50569.18639569182,169941.0,297404.0,68.541,2.220958001503957,64.26,70.58,10
nd24k,dynamic_c10000_t64,parallel,dynamic,10000.0,64.0,38121423.7,817354.513005771,36504526.0,38822379.0,0.404,0.008432740427115656,0.39,0.41,261450.2,45508.89627021659,177749.0,301197.0,65.715,2.3494644779892573,61.06,68.36,10
nd24k,dynamic_c10000_t8,parallel,dynamic,10000.0,8.0,37713748.7,910761.5790268976,36520014.0,38612748.0,0.40199999999999997,0.010327955589886416,0.39,0.41,239529.0,56325.91175570185,170990.0,298515.0,66.59400000000001,2.5151770425867754,63.33,69.67,10
nd24k,dynamic_c1000_t1,parallel,dynamic,1000.0,1.0,37313637.5,1074913.9233499635,36078691.0,38537026.0,0.398,0.01135292424395093,0.38,0.41,218402.2,58077.60839849459,162248.0,284094.0,66.185,2.3169867884340167,63.57,69.19,10
nd24k,dynamic_c1000_t16,parallel,dynamic,1000.0,16.0,37529581.4,1032709.4913510224,36358685.0,38886889.0,0.4,0.010540925533894576,0.39,0.41,237019.3,60086.723451376696,178093.0,305006.0,65.55199999999999,3.0219118304661228,62.46,69.23,10
nd24k,dynamic_c1000_t2,parallel,dynamic,1000.0,2.0,37907076.4,897029.4332613372,36567391.0,38929522.0,0.404,0.009660917830792932,0.39,0.41,234168.7,50248.82525337727,160139.0,284299.0,65.789,2.5333396929744736,62.06,68.95,10
nd24k,dynamic_c1000_t32,parallel,dynamic,1000.0,32.0,37540616.9,931732.9280047588,36343989.0,38631941.0,0.399,0.009944289260117499,0.39,0.41,237508.4,60294.41899951345,178907.0,306751.0,64.845,2.860078670246682,61.98,68.68,10
nd24k,dynamic_c1000_t4,parallel,dynamic,1000.0,4.0,37604124.3,1050990.9430913369,36237785.0,38961808.0,0.4,0.010540925533894569,0.39,0.41,228395.8,56642.68845981409,170238.0,297281.0,66.14099999999999,2.492345838317348,63.39,69.74,10
nd24k,dynamic_c1000_t64,parallel,dynamic,1000.0,64.0,37649817.2,977490.6861379283,36600821.0,38612421.0,0.4,0.01054092553389457,0.39,0.41,236219.6,55526.41524976098,178257.0,310490.0,63.20399999999999,2.963497183321685,59.7,67.98,10
nd24k,dynamic_c1000_t8,parallel,dynamic,1000.0,8.0,37546821.3,1028739.7059904627,36438561.0,38598295.0,0.4,0.01054092553389458,0.39,0.41,233595.3,58944.98555630778,174613.0,299582.0,65.963,2.8320626562434836,62.51,69.55,10
nd24k,dynamic_c100_t1,parallel,dynamic,100.0,1.0,36844916.8,797276.8941893262,36196417.0,38661049.0,0.393,0.006749485577105528,0.39,0.41,182636.3,49088.55184720319,147722.0,284945.0,63.354,3.8277414286292184,56.09,69.4,10
nd24k,dynamic_c100_t16,parallel,dynamic,100.0,16.0,37285952.3,951870.7426143121,36434523.0,38732711.0,0.398,0.010327955589886426,0.39,0.41,227729.5,55202.3747944275,182789.0,310196.0,62.863,2.6833066251258826,60.03,67.01,10
nd24k,dynamic_c100_t2,parallel,dynamic,100.0,2.0,37576091.6,1041723.9111382421,36515503.0,38765217.0,0.399,0.009944289260117516,0.39,0.41,220687.2,58698.81554890562,163898.0,289540.0,63.19,2.9080157419717563,59.77,66.86,10
nd24k,dynamic_c100_t32,parallel,dynamic,100.0,32.0,37669046.1,1120319.0038556429,36462776.0,38893367.0,0.4,0.010540925533894576,0.39,0.41,248502.3,63099.13263719768,183790.0,315462.0,62.614,3.5212093882011,58.61,66.59,10
nd24k,dynamic_c100_t4,parallel,dynamic,100.0,4.0,37543074.9,948208.2477514513,36445872.0,38823605.0,0.399,0.009944289260117504,0.39,0.41,228468.4,63124.48908871351,174549.0,315917.0,63.635000000000005,3.4085391135923437,60.55,68.74,10
nd24k,dynamic_c100_t64,parallel,dynamic,100.0,64.0,37542318.0,991870.3251258868,36517747.0,38832780.0,0.398,0.010327955589886428,0.39,0.41,234273.7,60168.906198486126,182431.0,319254.0,59.947,3.6300965704938375,56.3,65.52,10
nd24k,dynamic_c100_t8,parallel,dynamic,100.0,8.0,37800105.2,1001183.9024071892,36384616.0,38843737.0,0.40199999999999997,0.010327955589886424,0.39,0.41,253008.5,57981.45173003365,181450.0,311954.0,64.697,2.926674449496105,61.28,68.29,10
nd24k,dynamic_c10_t1,parallel,dynamic,10.0,1.0,37593595.0,885678.8700861672,36452897.0,38562728.0,0.40099999999999997,0.00994428926011751,0.39,0.41,220174.4,49353.85301450918,160170.0,261293.0,65.511,2.5608828772732064,60.12,67.64,10
nd24k,dynamic_c10_t16,parallel,dynamic,10.0,16.0,38470549.8,944082.2442376756,37282605.0,39398496.0,0.41100000000000003,0.009944289260117504,0.4,0.42,301193.3,62650.390476835804,228104.0,359900.0,55.574,2.713567557458057,52.29,58.48,10
nd24k,dynamic_c10_t2,parallel,dynamic,10.0,2.0,37690292.9,982180.2893714991,36762148.0,38995835.0,0.4,0.011547005383792509,0.39,0.42,247294.7,51618.3471323693,202885.0,311568.0,61.39,2.044684164689827,59.18,64.34,10
nd24k,dynamic_c10_t32,parallel,dynamic,10.0,32.0,38421977.5,1103154.368907659,37278734.0,39770192.0,0.41,0.010540925533894581,0.4,0.42,296646.7,67464.23921695273,227243.0,367202.0,52.888,3.0490902103924573,49.76,56.47,10
nd24k,dynamic_c10_t4,parallel,dynamic,10.0,4.0,38545150.8,1017411.6566050021,36929796.0,39544426.0,0.41,0.010540925533894577,0.39,0.42,310159.0,62557.90591301968,218292.0,365201.0,62.621,2.7528992797493412,58.38,65.33,10
nd24k,dynamic_c10_t64,parallel,dynamic,10.0,64.0,38226548.7,893996.7545932956,37408120.0,39559470.0,0.40499999999999997,0.01080123449734642,0.39,0.42,287907.6,65766.18614320146,239198.0,389654.0,49.86,3.044291561449251,47.05,55.07,10
nd24k,dynamic_c10_t8,parallel,dynamic,10.0,8.0,38784254.7,991022.9677012254,37324751.0,39725086.0,0.413,0.009486832980505129,0.4,0.42,310804.4,63230.432993052396,219385.0,363413.0,60.010000000000005,2.6254565740499722,56.31,62.93,10
nd24k,dynamic_c1_t1,parallel,dynamic,1.0,1.0,37401633.1,943106.6640380551,36180496.0,38512537.0,0.4,0.010540925533894569,0.39,0.41,220312.3,57594.72235862126,162382.0,284615.0,65.655,2.700091562233481,62.74,69.15,10
nd24k,dynamic_c1_t16,parallel,dynamic,1.0,16.0,41629383.8,998536.2246518413,40069061.0,42758820.0,0.44400000000000006,0.009660917830792965,0.43,0.45,974257.9,118280.33268322995,795107.0,1077583.0,72.146,0.9164448216401848,71.27,73.8,10
nd24k,dynamic_c1_t2,parallel,dynamic,1.0,2.0,38642990.5,854332.1241798281,37802804.0,39742051.0,0.41,0.009428090415820618,0.4,0.42,312261.6,65727.33816338863,253361.0,409489.0,45.611000000000004,3.37803838541443,42.52,50.94,10
nd24k,dynamic_c1_t32,parallel,dynamic,1.0,32.0,42078662.7,958446.4483375694,41434907.0,43973350.0,0.44699999999999995,0.012516655570345724,0.44,0.47,817169.5,98568.99489331205,738242.0,1014655.0,67.885,1.1052325044482207,65.44,69.21,10
nd24k,dynamic_c1_t4,parallel,dynamic,1.0,4.0,39872482.5,972451.8231402147,38242860.0,40691979.0,0.42400000000000004,0.009660917830792965,0.41,0.43,894989.5,102121.99181507272,734103.0,976620.0,76.477,0.7012377945065769,75.22,77.09,10
nd24k,dynamic_c1_t64,parallel,dynamic,1.0,64.0,43917611.6,845080.73506095,42245461.0,44836757.0,0.46499999999999997,0.008498365855987951,0.45,0.47,908884.6,75521.95289847847,756267.0,959044.0,57.872,0.9898237778064898,56.65,59.83,10
nd24k,dynamic_c1_t8,parallel,dynamic,1.0,8.0,39836532.5,936416.5794250203,39030488.0,41270947.0,0.426,0.009660917830792964,0.42,0.44,911778.8,111228.61861529462,811486.0,1085509.0,75.765,0.7112000812398357,74.5,76.63,10
nd24k,guided_c10000_t1,parallel,guided,10000.0,1.0,37320076.7,984413.2404717087,36227801.0,38405641.0,0.4,0.010540925533894576,0.39,0.41,220033.3,58350.206302691564,161763.0,285805.0,66.62,2.386387320709788,63.7,69.6,10
nd24k,guided_c10000_t16,parallel,guided,10000.0,16.0,37728435.7,894571.445171629,36638836.0,38593417.0,0.40199999999999997,0.010327955589886424,0.39,0.41,241391.5,57944.81070284801,174225.0,302799.0,66.2,3.002602574804432,62.28,69.99,10
nd24k,guided_c10000_t2,parallel,guided,10000.0,2.0,37665289.5,934535.1404278498,36384268.0,38881466.0,0.4,0.009428090415820607,0.39,0.41,229688.7,58440.50888828931,160521.0,284378.0,66.60499999999999,2.6022821181075293,63.07,69.82,10
nd24k,guided_c10000_t32,parallel,guided,10000.0,32.0,37182478.4,839246.8167751101,36449874.0,38588404.0,0.396,0.009660917830792934,0.39,0.41,208369.1,56305.94960757798,170746.0,299900.0,63.818000000000005,3.0505074259138505,61.0,69.11,10
nd24k,guided_c10000_t4,parallel,guided,10000.0,4.0,37556552.6,856377.995054261,36596483.0,38636353.0,0.399,0.009944289260117511,0.39,0.41,225188.7,54445.835847401795,168629.0,294615.0,66.405,2.51897355638716,63.95,69.56,10
nd24k,guided_c10000_t64,parallel,guided,10000.0,64.0,37241371.8,1082575.9521973305,36270054.0,38930834.0,0.394,0.011737877907772655,0.38,0.41,213423.8,59127.87576807105,173128.0,301141.0,63.2,3.324555108080881,60.65,68.29,10
nd24k,guided_c10000_t8,parallel,guided,10000.0,8.0,37276914.1,897676.9726263749,36273736.0,38448598.0,0.398,0.010327955589886426,0.39,0.41,215848.2,53840.65545003041,172596.0,298754.0,65.844,2.237777667439034,63.62,70.09,10
nd24k,guided_c1000_t1,parallel,guided,1000.0,1.0,37214901.0,970468.7239871946,36266524.0,38618788.0,0.399,0.00994428926011751,0.39,0.41,206494.7,51718.13718835331,163878.0,286348.0,65.92699999999999,2.0837628890489857,63.56,69.76,10
nd24k,guided_c1000_t16,parallel,guided,1000.0,16.0,37546102.8,1067414.317226425,36275707.0,38749501.0,0.4,0.010540925533894572,0.39,0.41,232285.8,59224.41689746253,174676.0,299308.0,65.73,2.55980468004885,62.5,68.92,10
nd24k,guided_c1000_t2,parallel,guided,1000.0,2.0,37046423.1,980832.2015247457,36266626.0,38576442.0,0.396,0.009660917830792941,0.39,0.41,198857.5,57923.43167444799,159672.0,283693.0,64.95700000000001,2.73205681574239,62.46,69.23,10
nd24k,guided_c1000_t32,parallel,guided,1000.0,32.0,37869024.7,1044413.589990102,36251354.0,38737111.0,0.404,0.009660917830792943,0.39,0.41,258620.5,56571.07700003991,176935.0,310304.0,66.137,2.7967046084037324,61.97,69.26,10
nd24k,guided_c1000_t4,parallel,guided,1000.0,4.0,37477546.2,1017719.1596434107,36220440.0,38650015.0,0.4,0.010540925533894576,0.39,0.41,223029.6,54845.89030932238,169198.0,297619.0,66.765,2.2021365887600055,64.39,70.37,10
nd24k,guided_c1000_t64,parallel,guided,1000.0,64.0,37918191.3,937764.2911042378,36473092.0,38811042.0,0.403,0.009486832980505117,0.39,0.41,258658.5,55030.5763699701,179388.0,311949.0,64.47,2.939950868826059,59.77,67.86,10
nd24k,guided_c1000_t8,parallel,guided,1000.0,8.0,37304442.7,1010701.2797284259,36294943.0,38724441.0,0.398,0.010327955589886431,0.39,0.41,220606.8,59429.368302586256,170578.0,298757.0,66.25,2.697113683592557,63.72,69.91,10
nd24k,guided_c100_t1,parallel,guided,100.0,1.0,37460088.5,1035412.2626048528,36360466.0,38630834.0,0.4,0.010540925533894576,0.39,0.41,222523.7,62031.45520719486,161759.0,289681.0,67.25800000000001,2.685520019991991,64.06,70.53,10
nd24k,guided_c100_t16,parallel,guided,100.0,16.0,37722513.7,955327.2914186765,36431019.0,38554039.0,0.40199999999999997,0.010327955589886419,0.39,0.41,244138.4,57079.0692717859,174515.0,301893.0,66.076,2.752034399009817,62.39,69.4,10
nd24k,guided_c100_t2,parallel,guided,100.0,2.0,37427241.2,934238.5775442773,36270607.0,38520345.0,0.4,0.010540925533894576,0.39,0.41,213851.6,52059.14900316114,161296.0,283217.0,65.31,2.2621032494364863,62.69,68.81,10
nd24k,guided_c100_t32,parallel,guided,100.0,32.0,37715755.5,1001415.6357079098,36455329.0,38720206.0,0.40199999999999997,0.010327955589886426,0.39,0.41,245994.3,54800.33310938904,179131.0,307454.0,64.712,2.7412762639974027,61.12,68.31,10
nd24k,guided_c100_t4,parallel,guided,100.0,4.0,37514541.7,1034260.3095068104,36250151.0,38677016.0,0.4,0.010540925533894572,0.39,0.41,220286.8,51055.59206024569,170991.0,271487.0,66.22200000000001,1.8781716878094243,63.81,68.7,10
nd24k,guided_c100_t64,parallel,guided,100.0,64.0,37621419.6,972780.6170064135,36469556.0,38724378.0,0.398,0.009189365834726801,0.39,0.41,240900.0,61644.988497759405,181019.0,310528.0,61.989,3.5801131267042394,58.36,66.43,10
nd24k,guided_c100_t8,parallel,guided,100.0,8.0,37529810.3,991625.5114352,36288825.0,38826193.0,0.4,0.010540925533894583,0.39,0.41,232908.1,58748.99360736129,174775.0,301576.0,66.253,2.616019240500086,63.27,69.69,10
nd24k,guided_c10_t1,parallel,guided,10.0,1.0,37551637.0,870391.6099206272,36344734.0,38698894.0,0.4,0.009428090415820614,0.39,0.41,228257.8,55586.963485255335,161554.0,286292.0,66.67999999999999,2.353201129431046,63.06,69.95,10
nd24k,guided_c10_t16,parallel,guided,10.0,16.0,37192156.9,892560.3743882538,36411822.0,38500257.0,0.397,0.009486832980505119,0.39,0.41,214890.6,56414.31678651164,176678.0,308439.0,64.269,2.8275173641278433,61.66,69.45,10
nd24k,guided_c10_t2,parallel,guided,10.0,2.0,37190843.4,1042316.405393741,36149440.0,38605681.0,0.396,0.012649110640673523,0.38,0.41,205939.8,55205.3243301767,161086.0,283231.0,64.902,2.7293825105486587,61.83,69.34,10
nd24k,guided_c10_t32,parallel,guided,10.0,32.0,37537454.3,1017661.7061312718,36534469.0,38784354.0,0.398,0.010327955589886422,0.39,0.41,231977.5,62818.98723979346,177891.0,307390.0,63.613,3.474507319190898,60.36,67.98,10
nd24k,guided_c10_t4,parallel,guided,10.0,4.0,37273035.4,833555.7010387884,36447276.0,38260862.0,0.399,0.009944289260117508,0.39,0.41,210281.8,49130.82662262281,169910.0,269015.0,65.77799999999999,1.7134033708123453,63.66,68.07,10
nd24k,guided_c10_t64,parallel,guided,10.0,64.0,37404231.1,933376.170064883,36595192.0,38691567.0,0.397,0.009486832980505119,0.39,0.41,227825.6,53982.752569069075,182432.0,309662.0,60.315999999999995,2.8828273159059195,57.48,65.03,10
nd24k,guided_c10_t8,parallel,guided,10.0,8.0,37266776.7,919645.6113225895,36322659.0,38540228.0,0.398,0.010327955589886428,0.39,0.41,217854.5,54123.62027853972,173703.0,297406.0,65.643,2.292039606018086,63.73,69.35,10
nd24k,guided_c1_t1,parallel,guided,1.0,1.0,37535498.8,977812.2455905552,36068132.0,38512920.0,0.40099999999999997,0.011972189997378627,0.38,0.41,231603.1,57890.98929204018,162649.0,286636.0,66.978,2.518049509706537,63.62,70.12,10
nd24k,guided_c1_t16,parallel,guided,1.0,16.0,36970796.1,780926.1535957647,36366064.0,38609065.0,0.394,0.008432740427115662,0.39,0.41,202583.3,46372.598904118175,175002.0,302148.0,63.629999999999995,2.166143526587697,62.04,68.54,10
nd24k,guided_c1_t2,parallel,guided,1.0,2.0,37625513.7,986276.6760064003,36307597.0,38584500.0,0.40199999999999997,0.010327955589886426,0.39,0.41,231149.8,58257.85845474697,162406.0,287029.0,66.209,2.9399487901813672,61.62,69.49,10
nd24k,guided_c1_t32,parallel,guided,1.0,32.0,37412020.1,1004554.0205501309,36407003.0,38766974.0,0.398,0.010327955589886424,0.39,0.41,221814.0,50996.57520744789,178015.0,282360.0,62.44199999999999,2.6054762840345833,60.13,65.77,10
nd24k,guided_c1_t4,parallel,guided,1.0,4.0,37745011.8,905066.0336853019,36589158.0,38565859.0,0.40199999999999997,0.010327955589886416,0.39,0.41,243250.2,59228.761927893705,170758.0,299430.0,67.44,2.7776208844580927,64.01,70.5,10
nd24k,guided_c1_t64,parallel,guided,1.0,64.0,37507408.4,962605.4561506127,36513905.0,39062749.0,0.397,0.009486832980505141,0.39,0.41,227940.3,54707.57270768524,180898.0,307010.0,59.593,3.479601030769669,56.47,64.62,10
nd24k,guided_c1_t8,parallel,guided,1.0,8.0,37629498.0,978926.7205918258,36555966.0,38789130.0,0.4,0.010540925533894576,0.39,0.41,232324.4,59453.540846240234,174013.0,301183.0,66.309,2.6045662893379307,63.24,69.79,10
nd24k,static_c10000_t1,parallel,static,10000.0,1.0,37160295.0,1032169.9333579825,36282134.0,38723871.0,0.396,0.009660917830792941,0.39,0.41,201188.8,57785.30322726244,161069.0,286949.0,65.574,3.0781747838613724,63.19,70.09,10
nd24k,static_c10000_t16,parallel,static,10000.0,16.0,37359678.0,949152.1362380909,36438491.0,38595419.0,0.398,0.010327955589886426,0.39,0.41,217038.4,52848.985747021565,173132.0,296821.0,65.687,2.1557986403599463,63.53,69.51,10
nd24k,static_c10000_t2,parallel,static,10000.0,2.0,37536118.6,1210456.4905369072,36333133.0,38880854.0,0.4,0.010540925533894564,0.39,0.41,224638.2,63017.75426514518,160918.0,288800.0,66.288,3.1943832651146304,62.63,70.08,10
nd24k,static_c10000_t32,parallel,static,10000.0,32.0,37654755.8,935447.8525419194,36443056.0,38568547.0,0.40199999999999997,0.010327955589886424,0.39,0.41,240312.1,56227.5835678342,173732.0,300310.0,66.41799999999999,2.502455682813271,62.47,69.39,10
nd24k,static_c10000_t4,parallel,static,10000.0,4.0,38004258.5,921627.1649993405,36566325.0,38790331.0,0.404,0.009660917830792941,0.39,0.41,252924.0,55469.64107008846,170029.0,295700.0,67.79299999999999,2.475951220126205,63.99,69.99,10
nd24k,static_c10000_t64,parallel,static,10000.0,64.0,37773736.5,1143384.9913427387,36325665.0,39179890.0,0.398,0.013984117975602015,0.38,0.41,239830.1,55827.46711958988,174018.0,301346.0,65.24199999999999,2.5881473425341652,61.94,68.36,10
nd24k,static_c10000_t8,parallel,static,10000.0,8.0,37683191.8,946290.257886119,36202394.0,38678011.0,0.40099999999999997,0.009944289260117513,0.39,0.41,243831.9,57619.182364228516,174107.0,299973.0,66.978,2.623707300748311,63.62,69.83,10
nd24k,static_c1000_t1,parallel,static,1000.0,1.0,37303196.3,929633.5950699489,36317647.0,38678273.0,0.398,0.010327955589886433,0.39,0.41,214212.0,60894.071587014485,163348.0,287837.0,66.227,2.8841176197312843,63.76,70.19,10
nd24k,static_c1000_t16,parallel,static,1000.0,16.0,37571095.8,1054591.6446221464,36427663.0,38799338.0,0.4,0.010540925533894583,0.39,0.41,236898.5,62305.76874352986,176310.0,302703.0,65.649,3.009261445013453,62.55,69.2,10
nd24k,static_c1000_t2,parallel,static,1000.0,2.0,37830062.1,869255.1228041233,36406594.0,38506747.0,0.404,0.009660917830792934,0.39,0.41,236160.0,49339.40025532896,161855.0,285038.0,65.83500000000001,2.5004410722021757,61.98,69.06,10
nd24k,static_c1000_t32,parallel,static,1000.0,32.0,37309932.2,942271.3972677107,36399534.0,38584304.0,0.398,0.01032795558988644,0.39,0.41,221225.9,52218.50971840456,177063.0,302886.0,64.053,2.2959048083247913,61.9,68.07,10
nd24k,static_c1000_t4,parallel,static,1000.0,4.0,37295911.4,1010477.226976685,36404811.0,38915924.0,0.396,0.00966091783079295,0.39,0.41,211122.8,57239.41033705129,171186.0,294976.0,65.311,2.5570966609288224,62.89,69.37,10
nd24k,static_c1000_t64,parallel,static,1000.0,64.0,37386784.7,1075091.9145221494,36311748.0,38685005.0,0.396,0.012649110640673504,0.38,0.41,231286.4,65642.54866945845,177115.0,310391.0,63.24400000000001,3.6579933782820855,59.51,67.91,10
nd24k,static_c1000_t8,parallel,static,1000.0,8.0,37225683.1,966777.5542673764,36250689.0,38477436.0,0.398,0.010327955589886431,0.39,0.41,217819.6,53752.355644918265,173810.0,298074.0,65.216,2.297830861196417,63.03,69.15,10
nd24k,static_c100_t1,parallel,static,100.0,1.0,37631058.9,831073.6199140173,36463969.0,38414948.0,0.40099999999999997,0.00994428926011751,0.39,0.41,232445.0,58475.74014542745,163939.0,287563.0,67.023,2.8081905997357843,63.39,70.31,10
nd24k,static_c100_t16,parallel,static,100.0,16.0,37025362.5,816375.3753382835,36433306.0,38575147.0,0.394,0.008432740427115662,0.39,0.41,206301.2,46970.96274366395,180980.0,309096.0,61.461,2.3060714549977765,59.98,66.65,10
nd24k,static_c100_t2,parallel,static,100.0,2.0,37598928.4,1017767.709604178,36476446.0,38904665.0,0.4,0.010540925533894574,0.39,0.41,216009.4,53408.33343256878,162255.0,283533.0,62.551,2.591805248170557,59.74,65.82,10
nd24k,static_c100_t32,parallel,static,100.0,32.0,37250008.9,917792.2193469916,36390886.0,38797571.0,0.396,0.009660917830792938,0.39,0.41,213311.3,48118.50325105948,180831.0,283482.0,60.336,2.4826697099873924,58.35,64.07,10
nd24k,static_c100_t4,parallel,static,100.0,4.0,38106774.3,1068257.500439857,36353540.0,39042230.0,0.40499999999999997,0.01080123449734642,0.39,0.42,258515.8,57570.4058557867,174368.0,303465.0,64.816,3.014506408831946,60.43,67.57,10
nd24k,static_c100_t64,parallel,static,100.0,64.0,37458288.4,989733.7016394549,36463815.0,38798984.0,0.397,0.009486832980505145,0.39,0.41,233978.7,57538.19825520743,187009.0,313153.0,59.352999999999994,3.2018399224334892,55.95,64.27,10
nd24k,static_c100_t8,parallel,static,100.0,8.0,37861789.3,931174.831290744,36693233.0,38721043.0,0.40199999999999997,0.01032795558988642,0.39,0.41,246441.2,55704.71275055839,179122.0,305753.0,64.158,2.7114973313241117,60.78,67.73,10
nd24k,static_c10_t1,parallel,static,10.0,1.0,37581854.0,1102243.9410736416,36240907.0,38886361.0,0.40099999999999997,0.009944289260117508,0.39,0.41,233427.2,58751.7240329545,164083.0,290447.0,67.226,2.8833822731877454,63.52,70.37,10
nd24k,static_c10_t16,parallel,static,10.0,16.0,37739286.0,921165.373486819,37000412.0,39595373.0,0.402,0.010327955589886438,0.39,0.42,252030.6,45885.357371993465,227244.0,341627.0,52.827,1.7344230548898198,51.07,56.36,10
nd24k,static_c10_t2,parallel,static,10.0,2.0,38107863.3,982543.3195224693,36912513.0,39314024.0,0.40499999999999997,0.011785113019775782,0.39,0.42,261832.8,57072.95208726771,194000.0,328482.0,60.406000000000006,2.592292850397542,57.13,64.26,10
nd24k,static_c10_t32,parallel,static,10.0,32.0,38725227.2,928751.6769885623,37277431.0,39771135.0,0.41200000000000003,0.009189365834726789,0.4,0.42,310051.6,59020.5959836621,225598.0,363558.0,52.451,2.634963419522598,47.82,55.39,10
nd24k,static_c10_t4,parallel,static,10.0,4.0,38403427.0,888496.5550070148,36891959.0,39189575.0,0.409,0.009944289260117518,0.39,0.42,301361.3,57037.1130562276,215902.0,357847.0,60.974000000000004,2.60485529561838,57.14,64.15,10
nd24k,static_c10_t64,parallel,static,10.0,64.0,38308039.5,1179754.8921648718,37196243.0,39888917.0,0.404,0.014298407059684786,0.39,0.42,302229.3,75219.50587159336,237047.0,396619.0,49.715999999999994,4.171816018101577,45.79,55.14,10
nd24k,static_c10_t8,parallel,static,10.0,8.0,38387202.2,1074979.5615966949,36920162.0,39510824.0,0.41,0.013333333333333319,0.39,0.42,291953.7,59366.91344895366,220297.0,360553.0,57.861000000000004,2.4052740661582277,54.95,61.5,10
nd24k,static_c1_t1,parallel,static,1.0,1.0,36947688.3,885193.8617232135,36143798.0,38419773.0,0.393,0.010593499054713795,0.38,0.41,197280.2,55643.47783643052,161275.0,286605.0,65.675,2.627898399862525,63.14,70.09,10
nd24k,static_c1_t16,parallel,static,1.0,16.0,40731172.9,1176343.941018145,39667973.0,42158308.0,0.433,0.014944341180973283,0.42,0.45,782829.5,114966.36117312263,682924.0,949202.0,70.41499999999999,1.681066129970298,68.19,72.44,10
nd24k,static_c1_t2,parallel,static,1.0,2.0,38716462.8,986960.9908635706,37738237.0,39874796.0,0.41,0.010540925533894576,0.4,0.42,364165.6,69298.18167119057,292507.0,443546.0,49.609,2.913724039400057,46.78,52.97,10
nd24k,static_c1_t32,parallel,static,1.0,32.0,42524292.5,1116875.095054277,41345171.0,43913163.0,0.45099999999999996,0.01197218999737864,0.44,0.47,741719.9,107505.42321664005,612777.0,858477.0,66.26899999999999,1.596429697098427,64.32,68.53,10
nd24k,static_c1_t4,parallel,static,1.0,4.0,39030519.0,1064507.3178947885,37895191.0,40144744.0,0.41500000000000004,0.014337208778404355,0.4,0.43,733648.2,124518.05040930142,603545.0,854048.0,74.006,1.3645935495800783,71.87,75.51,10
nd24k,static_c1_t64,parallel,static,1.0,64.0,43478390.2,901689.7787311211,42627165.0,44944249.0,0.458,0.009189365834726789,0.45,0.47,679922.6,98266.18740633919,567017.0,824302.0,55.572,2.7523153889044023,51.72,60.38,10
nd24k,static_c1_t8,parallel,static,1.0,8.0,39474032.0,1064024.981900749,38524313.0,41082500.0,0.41899999999999993,0.011972189997378655,0.41,0.44,766029.3,114423.60959274677,663445.0,936195.0,70.888,1.3629934376625237,68.18,72.93,10
ldoor,dynamic_c10000_t1,parallel,dynamic,10000.0,1.0,37188070.4,469629.27974170196,36406130.0,37874831.0,0.229,0.0031622776601683824,0.22,0.23,128166.9,19186.27461059946,106358.0,170933.0,22.384999999999998,3.1223646665806206,19.01,29.6,10
ldoor,dynamic_c10000_t16,parallel,dynamic,10000.0,16.0,37284545.4,426298.06277694704,36537046.0,37792370.0,0.23000000000000004,0.0,0.23,0.23,182156.4,7273.95252787491,171921.0,194702.0,30.135,1.1901283777624823,28.39,32.42,10
ldoor,dynamic_c10000_t2,parallel,dynamic,10000.0,2.0,36993109.0,253905.2828109989,36696547.0,37396102.0,0.23000000000000004,0.0,0.23,0.23,138911.9,29190.539153979324,100769.0,178394.0,23.768,4.780473709674482,17.64,30.06,10
ldoor,dynamic_c10000_t32,parallel,dynamic,10000.0,32.0,37179790.4,238456.61966963008,36851535.0,37717892.0,0.23000000000000004,0.0,0.23,0.23,179696.7,5383.420908472398,172623.0,190729.0,29.270999999999997,0.8642202651330653,28.1,31.13,10
ldoor,dynamic_c10000_t4,parallel,dynamic,10000.0,4.0,37001003.1,251516.7337646859,36546341.0,37393962.0,0.23000000000000004,0.0,0.23,0.23,157967.0,17458.143111135527,138701.0,178704.0,26.744,2.70665927749402,23.8,29.89,10
ldoor,dynamic_c10000_t64,parallel,dynamic,10000.0,64.0,37051308.6,314276.2574880776,36688907.0,37605383.0,0.23000000000000004,0.0,0.23,0.23,173920.9,8305.81055580302,162198.0,188466.0,27.633999999999997,1.2324339062738148,26.02,29.85,10
